,SMA_200,EMA_50,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2020-03-06,67.12027653241158,72.71635566674249,67.72531714067586,74.12069011211396,80.51606308355207,17.256647129875752,0.2069217515084098
2020-03-09,67.16106653618813,72.57673397103288,67.10346840260596,73.7614902305603,80.41951205851464,18.05283978711114,0.1541399289893997
2020-03-10,67.18105655837059,72.26846997167696,65.55027195690681,73.20659028053282,80.86290860415883,20.917019340161747,-0.054482450584318755
2020-03-11,67.22177656149864,72.10237309478379,64.97460527707312,72.77569023132324,80.57677518557335,21.43871100213204,0.19602365259216395
2020-03-12,67.2490815513134,71.84271139895802,64.00950129547212,72.22356533050537,80.43762936553861,22.74621585750998,0.08957189458705848
2020-03-13,67.24882655835151,71.37562465379409,61.88940781412376,71.3581153011322,80.82682278814065,26.538558220183848,-0.10336196463622911
2020-03-16,67.27614155387879,71.13379629830496,61.31093322297839,70.76806547880173,80.22519773462507,26.7271182046263,0.20609145882689414
2020-03-17,67.26545104670525,70.61317286542405,59.28936589005365,69.79417042732237,80.29897496459108,30.102240553765196,-0.06813392505939585
2020-03-18,67.27406104755401,70.23191118195871,58.36889365751037,68.97857038736343,79.5882471172165,30.76224012841156,0.11885877127860678
2020-03-19,67.27614106178284,69.7833264683208,57.36228139961592,68.02167041540146,78.681059431187,31.341156283548255,0.06711076884693967
2020-03-20,67.27361106300354,69.36613715690635,56.666955913936654,67.11842034578322,77.5698847776298,31.143356407979567,0.11855004288990921
2020-03-23,67.25800605201722,68.88762194196984,55.683141244562094,66.18339522600175,76.6836492074414,31.73078064545826,0.0705153386804203
2020-03-24,67.23716604876518,68.40677405162373,54.59424588564207,65.35124519824981,76.10824451085756,32.92056419116504,0.09443873674513155
2020-03-25,67.23391604304314,68.12011626168447,54.29423168193972,64.84182025909423,75.38940883624875,32.53328958073223,0.322479810265225
2020-03-26,67.2287310461998,67.84740586994003,54.12331122012989,64.32667041063308,74.53002960113628,31.72357320958616,0.3451162465507755
2020-03-27,67.23811603617668,67.6988408877136,54.079581658720535,64.10862045288086,74.13765924704119,31.28764501033542,0.4975261024145275
2020-03-30,67.23722602152824,67.46778820918745,53.91882215899068,63.762820229530334,73.60681830006999,30.87692180209001,0.40065913106550993
2020-03-31,67.24517103600502,67.32281616010123,54.2436289330877,63.35719516754151,72.47076140199533,28.76884372912639,0.5227027367389461
2020-04-01,67.25007604908943,67.14450969353508,54.38122628929355,63.00754523754121,71.63386418578887,27.381860111280506,0.48657921320406056
