,SMA_200,EMA_50,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2019-08-21,56.75099388897419,61.650565045146884,60.39185128655887,62.274775218963626,64.15769915136839,6.047148065277583,0.6010995506131378
2019-08-22,56.796786383032796,61.70958206973762,60.4069706692067,62.26190021514892,64.11682976109114,5.958473928782847,0.7408714010234447
2019-08-23,56.84748138797283,61.76712785962989,60.41127403423372,62.25787506580353,64.10447609737334,5.932104266706952,0.748869309199257
2019-08-26,56.88916889321804,61.76210322033049,60.38225180516223,62.16995012044906,63.95764843573589,5.751004502410945,0.35149883556590183
2019-08-27,56.932161395668984,61.78231485164309,60.42541719198317,62.109400084018716,63.79338297605426,5.422634544070722,0.5499113546753341
2019-08-28,56.96876140773296,61.79865552333662,60.461611558569075,62.05362515687942,63.645638755189765,5.13108974467014,0.5456581599248765
2019-08-29,57.0054439226389,61.81382597919301,60.45974695076732,62.0317253279686,63.603703705169885,5.068304545424327,0.5489118749774858
2019-08-30,57.04911643970013,61.8593819021329,60.44200062536945,62.05647540807725,63.67095019078504,5.203243568350179,0.7846209231405642
2019-09-03,57.0988764513731,61.90352379355963,60.441125964903094,62.10517529726029,63.76922462961748,5.358810515846342,0.7643626060676362
2019-09-04,57.14768894827366,61.9375032275784,60.84642775438271,62.240850234031676,63.63527271368064,4.480730820372156,0.6897377354170793
2019-09-05,57.20355895388126,62.00542471892602,60.98872716452443,62.37812522411347,63.76752328370251,4.45476055779869,0.9647250022830929
2019-09-06,57.258976456284515,62.09378064050031,60.98168758355445,62.520625305175784,64.05956302679712,4.922976103036309,1.0646347443039246
2019-09-09,57.313328954100605,62.17918137972532,60.88718487558974,62.60535031557083,64.32351575555192,5.488877328600334,0.9848628474291199
2019-09-10,57.37160644614697,62.24180168314385,60.89925530021377,62.681750302314754,64.46424530441574,5.687444889474191,0.8069430246068179
2019-09-11,57.43112896740436,62.279280134154455,61.020422144735974,62.75670040369033,64.49297866264469,5.533363761273393,0.6269386914080588
2019-09-12,57.492191465497015,62.33487696463653,61.034139079872375,62.81435036897659,64.5945616580808,5.668167476530793,0.747905669364307
2019-09-13,57.55654646551609,62.398999445213335,61.331729334181574,62.964375371932974,64.59702140968437,5.185935787045602,0.8079739343860275
2019-09-16,57.614843986392025,62.43909760963098,61.63505345670637,63.07322548389434,64.51139751108231,4.560324975151945,0.6210832735530961
2019-09-17,57.67328148138523,62.487093785991,61.745783013076355,63.14660049200057,64.54741797092478,4.436715414637942,0.6843208064506496
2019-09-18,57.727583987593654,62.55079600452397,61.74303490221186,63.202775502204894,64.66251610219793,4.619229419575438,0.8112624449785787
2019-09-19,57.782617982745165,62.606992225847925,61.79430175625226,63.26919044733048,64.74407913840871,4.6622650950655675,0.7422586888343462
2019-09-20,57.8359029790163,62.66652196118084,61.79786475476923,63.3176655125618,64.83746627035438,4.800558408114585,0.7656055276113822
2019-09-23,57.88196048533916,62.698148627681185,61.81266738859597,63.33246562480927,64.85226386102256,4.79942860654377,0.5462351938506615
2019-09-24,57.93604799973965,62.73204481415752,62.12104524658198,63.42864071607589,64.73623618556981,4.12304427379131,0.5511858100899011
2019-09-25,57.9848030039072,62.74167054923285,62.24684736111913,63.46364077806472,64.68043419501032,3.834615858868791,0.3002373645698432
2019-09-26,58.0423080111742,62.76766389872583,62.45298567005596,63.52391572713852,64.59484578422109,3.371738170810043,0.44424716859655367
2019-09-27,58.09918050134181,62.80012796576344,62.71705301727774,63.59441550016403,64.47177798305032,2.759243798330135,0.5006166824100032
2019-09-30,58.15249050092697,62.80510335453987,62.70755884374854,63.591990418434136,64.47642199311974,2.781581670477869,0.12405794981474381
2019-10-01,58.20886799240113,62.83035419313411,62.77229771295785,63.61519039869309,64.45808308442832,2.649973003154143,0.4014164775585374
2019-10-02,58.261605480551715,62.83110497498176,62.79164383261818,63.619165387153636,64.4466869416891,2.6014851012256646,0.03495697321342249
2019-10-03,58.314645481348045,62.802453779371625,62.48197229819193,63.54071529865265,64.59945829911338,3.3324868802135645,-0.18015364026147268
2019-10-04,58.37783297109603,62.80239669638542,62.416133600490845,63.46784017086029,64.51954674122975,3.314140098475624,0.18297145495498174
2019-10-07,58.44330048322678,62.8342047503816,62.44659475230566,63.434940299987794,64.42328584766993,3.1160919928613127,0.5903336761717243
2019-10-08,58.51127798104286,62.85754964934089,62.44172189115928,63.41761532783509,64.3935087645109,3.077673077522583,0.5060889568274854
2019-10-09,58.57835797572137,62.84899863961643,62.3598329381518,63.38971516370774,64.41959738926369,3.249366945083163,0.13577570147131426
2019-10-10,58.655452982902524,62.86848895277113,62.351909002779756,63.37216527938843,64.3924215559971,3.2198876971006962,0.4871779008239174
2019-10-11,58.74153548693657,62.8991168290476,62.36427472877021,63.35614025831224,64.34800578785426,3.131079404452495,0.6478827173499312
2019-10-14,58.818982990980146,62.945818120893506,62.34736366933359,63.389565114974985,64.43176656061638,3.2882429268952005,0.8360361181000419
2019-10-15,58.89543798041343,62.98982519850576,62.33201882732355,63.409815039634715,64.48761125194588,3.3994617761855324,0.8053376662736738
2019-10-16,58.97379046797752,63.04622414757356,62.29891460747666,63.42563994169235,64.55236527590804,3.5529017452610607,0.9448104731486646
2019-10-17,59.04906296217442,63.088685895069695,62.29012545917969,63.43289989471435,64.57567433024902,3.60309693370927,0.8045652721855588
2019-10-18,59.12629547297954,63.13067868278207,62.28758051467828,63.43462496995926,64.58166942524024,3.6164616905173874,0.8159759887416088
2019-10-21,59.20890048086643,63.16090701221705,62.29107139866477,63.45604992628097,64.62102845389717,3.6717650372804296,0.6911842778787279
2019-10-22,59.28770047628879,63.21196946407548,62.25624989805984,63.501074833869936,64.74589976968004,3.9206420964268083,0.8863694697403388
2019-10-23,59.36133548152446,63.235892268636334,62.315199614870224,63.54329982995987,64.77140004504952,3.865396409616779,0.6134684071352362
2019-10-24,59.432160483717915,63.26070041473993,62.33224891915651,63.566499781608584,64.80075064406066,3.8833375022771732,0.6223415036021889
2019-10-25,59.50390298640728,63.30728081733536,62.31627871523484,63.60914993524551,64.9020211552562,4.065047941457569,0.8246072511657471
2019-10-28,59.57549548470975,63.36456389568542,62.35466952790975,63.701199882030494,65.04773023615124,4.227645182867547,0.8961289955204722
