index,close,SMA_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-05-06,102.82600440979004,0,400,0.0,41130.401763916016,101112.79510498047,142243.19686889648,-0.002199825002931921,-0.05171202087402338,-0.007566837001980131,-0.12837161268083697
2022-05-09,98.92040252685548,0,400,0.0,39568.161010742195,101112.79510498047,140680.95611572266,-0.010982885561927613,-0.06212695922851563,-0.03798262808471731,-0.16147834954446272
2022-05-10,100.22300148010252,0,400,0.0,40089.20059204101,101112.79510498047,141201.99569702148,0.003703696617403107,-0.058653362019856714,0.013168152574929204,-0.15043656851388276
2022-05-11,97.56800079345702,0,400,0.0,39027.200317382805,101112.79510498047,140139.99542236328,-0.007521142101539091,-0.06573336385091144,-0.026490931696678488,-0.17294229534937733
2022-05-12,96.65800342559814,0,400,0.0,38663.20137023926,101112.79510498047,139775.99647521973,-0.002597395169355532,-0.06816002349853512,-0.00932680141499731,-0.18065609831939722
2022-05-13,99.46900062561033,0,400,0.0,39787.60025024413,101112.79510498047,140900.3953552246,0.008044291640619594,-0.06066403096516926,0.029081887690510122,-0.15682803099081755
2022-05-16,98.74300231933593,0,400,0.0,39497.200927734375,101112.79510498047,140609.99603271484,-0.002061025604489175,-0.06260002644856766,-0.007298739322886938,-0.16298212339698093
2022-05-17,101.0389986038208,0,400,0.0,40415.59944152832,101112.79510498047,141528.3945465088,0.006531530756748394,-0.056477369689941326,0.0232522430000619,-0.1435195803348117
2022-05-18,97.04800033569336,0,400,0.0,38819.200134277344,101112.79510498047,139931.9952392578,-0.011279710423948708,-0.06712003173828118,-0.03949958256985853,-0.17735019939084395
2022-05-19,96.37600269317626,0,400,0.0,38550.40107727051,101112.79510498047,139663.19618225098,-0.0019209263510266972,-0.06891202545166009,-0.006924384224225366,-0.18304654269224419
2022-05-20,96.4889986038208,0,400,0.0,38595.59944152832,101112.79510498047,139708.3945465088,0.0003236240147248548,-0.06861070302327477,0.0011724486125894718,-0.1820887067446736
2022-05-23,98.24500408172608,0,400,0.0,39298.00163269043,101112.79510498047,140410.7967376709,0.005027630540327177,-0.0639280217488607,0.018199022720873703,-0.1672035205350607
2022-05-24,97.10800075531006,0,400,0.0,38843.20030212402,101112.79510498047,139955.9954071045,-0.003239076631807114,-0.06696003061930345,-0.011573141423763311,-0.17684159196912064
2022-05-25,98.10799713134766,0,400,0.0,39243.19885253906,101112.79510498047,140355.99395751953,0.0028580308349885897,-0.06429337361653664,0.010297775345590399,-0.16836489160938484
2022-05-26,100.09500160217284,0,400,0.0,40038.00064086914,101112.79510498047,141150.7957458496,0.005662756295043758,-0.05899469502766952,0.020253236524286233,-0.15152158905724933
2022-05-27,102.93300437927246,0,400,0.0,41173.201751708984,101112.79510498047,142285.99685668945,0.008042470500016385,-0.05142668762207059,0.028353091879445236,-0.1274646027140638
2022-05-31,102.39599838256835,0,400,0.0,40958.399353027344,101112.79510498047,142071.1944580078,-0.0015096524143412005,-0.0528587036132816,-0.0052170438426670795,-0.1320166581359835
