index,close,RSI_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-06-30,58.148001194000244,0,650,0.0,37796.20077610016,104178.31231117249,141974.51308727264,-0.001303099760598725,-0.05350324608484891,-0.0048773376307134075,-0.1791411343700986
2022-07-01,58.38600158691406,0,650,0.0,37950.90103149414,104178.31231117249,142129.21334266663,0.0010896339915522635,-0.05247191104888904,0.004093010731697877,-0.1757813502238661
2022-07-05,58.69399986267089,0,650,0.0,38151.09991073608,104178.31231117249,142329.41222190857,0.001408569530032322,-0.0511372518539428,0.005275207539230831,-0.17143342578859233
2022-07-06,58.85899906158447,0,650,0.0,38258.34939002991,104178.31231117249,142436.6617012024,0.0007535299810457197,-0.0504222553253173,0.002811176598964682,-0.16910417882448492
2022-07-07,59.43799896240235,0,650,0.0,38634.69932556152,104178.31231117249,142813.011636734,0.002642226594169239,-0.04791325575510663,0.009837066719603271,-0.16093060119454183
2022-07-08,59.42800025939942,0,650,0.0,38628.20016860962,104178.31231117249,142806.5124797821,-4.550815697690336e-05,-0.047956583468119374,-0.0001682207203720365,-0.16107175005325103
2022-07-11,59.04399948120118,0,650,0.0,38378.59966278077,104178.31231117249,142556.91197395325,-0.0017478229913653331,-0.04962058684031179,-0.006461613658916621,-0.1664925802919579
2022-07-12,58.718999576568606,0,650,0.0,38167.34972476959,104178.31231117249,142345.66203594208,-0.0014818638751782354,-0.05102891976038626,-0.005504368055826769,-0.17108051190729345
2022-07-13,58.70899982452392,0,650,0.0,38160.84988594055,104178.31231117249,142339.16219711304,-4.566235975211885e-05,-0.05107225201924648,-0.00017029840625337744,-0.171221675575028
2022-07-14,59.04599847793579,0,650,0.0,38379.899010658264,104178.31231117249,142558.21132183075,0.001538923802392178,-0.0496119245211285,0.005740153203412257,-0.16646436102116136
2022-07-15,59.61200037002563,0,650,0.0,38747.80024051666,104178.31231117249,142926.11255168915,0.0025807087957061547,-0.047159249655405966,0.009585778997392103,-0.15847427259946023
2022-07-18,59.26900119781494,0,650,0.0,38524.85077857971,104178.31231117249,142703.1630897522,-0.0015598931360868429,-0.04864557940165237,-0.005753861136711058,-0.16331629477789267
2022-07-19,60.18600187301636,0,650,0.0,39120.90121746063,104178.31231117249,143299.21352863312,0.004176855130436197,-0.044671909809113064,0.015471842897113453,-0.15037125593612144
2022-07-20,60.62500228881836,0,650,0.0,39406.25148773193,104178.31231117249,143584.56379890442,0.0019912898559926173,-0.042769574673971134,0.0072940617774914784,-0.144174011388987
2022-07-21,61.03999986648559,0,650,0.0,39675.99991321563,104178.31231117249,143854.31222438812,0.0018786728764346172,-0.040971251837413125,0.006845320610301631,-0.1383156081103163
2022-07-22,60.85599918365479,0,650,0.0,39556.39946937561,104178.31231117249,143734.7117805481,-0.0008313997821175478,-0.041768588129679984,-0.0030144279690902387,-0.14091309364175708
2022-07-25,60.63500194549561,0,650,0.0,39412.75126457214,104178.31231117249,143591.06357574463,-0.000999398148324726,-0.04272624282836979,-0.003631478262188126,-0.14403284906752745
2022-07-26,60.17000064849854,0,650,0.0,39110.50042152405,104178.31231117249,143288.81273269653,-0.002104941878145916,-0.04474124844869043,-0.007668859273972761,-0.15059714069117203
