index,close,BB_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-08-23,216.35200452804568,0,200,0.0,43270.40090560914,101966.93572998047,145237.3366355896,-0.0004583380348761601,-0.031751089096069385,-0.0015367543022674068,-0.10813572344470845
2022-08-24,216.78299350738527,0,200,0.0,43356.59870147705,101966.93572998047,145323.53443145752,0.0005934961206579548,-0.031176437123616618,0.0019920729659046454,-0.10635906473012657
2022-08-25,219.24900150299072,0,200,0.0,43849.800300598145,101966.93572998047,145816.7360305786,0.0033938178083172676,-0.027888426462809313,0.011375467953953944,-0.09619348090862267
2022-08-26,213.31469898223878,0,200,0.0,42662.939796447754,101966.93572998047,144629.87552642822,-0.008139398374007678,-0.03580082982381194,-0.027066497361772468,-0.12065635767316218
2022-08-29,212.19199562072754,0,200,0.0,42438.39912414551,101966.93572998047,144405.33485412598,-0.0015525192944054744,-0.03729776763916026,-0.005263131733855397,-0.12528445910205654
2022-08-30,210.28100166320803,1,400,200.0,84112.40066528322,59910.73539733887,144023.13606262207,-0.002646708252780239,-0.03984575958251968,-0.009005966280345556,-0.1331621177682777
2022-08-31,208.97899675369266,1,400,0.0,83591.59870147707,59910.73539733887,143502.33409881592,-0.003616099316013366,-0.04331777267456072,-0.006191738194212593,-0.13852935099188224
2022-09-01,209.2580040931702,0,200,-200.0,41851.60081863404,101762.3362159729,143613.93703460693,0.000777708157096324,-0.04257375310262068,0.0013350975160741907,-0.13737920366822065
2022-09-02,207.79099969863893,0,200,0.0,41558.19993972778,101762.3362159729,143320.53615570068,-0.00204298332713726,-0.044529758961995625,-0.007010505528276534,-0.14342661152971092
2022-09-06,206.80399713516235,0,200,0.0,41360.79942703247,101762.3362159729,143123.13564300537,-0.0013773358514432843,-0.045845762379964405,-0.004749977452863874,-0.14749531581166797
2022-09-07,209.90700263977052,0,200,0.0,41981.4005279541,101762.3362159729,143743.736743927,0.004336134043832152,-0.0417084217071535,0.015004572191997356,-0.13470384773374822
2022-09-08,210.77399930953982,0,200,0.0,42154.799861907966,101762.3362159729,143917.13607788086,0.0012063087956504237,-0.04055242614746113,0.004130384688771915,-0.1311298417551744
2022-09-09,213.45300397872924,0,200,0.0,42690.60079574585,101762.3362159729,144452.93701171875,0.003722982185720758,-0.036980419921875174,0.012710318530584352,-0.1200862252821634
2022-09-12,215.2710063934326,0,200,0.0,43054.20127868652,101762.3362159729,144816.53749465942,0.002517086121351708,-0.03455641670227061,0.0085171085944733,-0.11259190410911868
2022-09-13,207.62200527191163,0,200,0.0,41524.401054382324,101762.3362159729,143286.73727035522,-0.01056371220283192,-0.04475508486429858,-0.03553196154776894,-0.14412325444949237
2022-09-14,208.14699678421024,0,200,0.0,41629.39935684205,101762.3362159729,143391.73557281494,0.0007327845162781177,-0.04405509618123371,0.002528592822379494,-0.14195909065385182
2022-09-15,206.142001914978,0,200,0.0,41228.400382995605,101762.3362159729,142990.7365989685,-0.002796527793213044,-0.04672842267354327,-0.009632590910311545,-0.150224247717895
2022-09-16,205.02300148010258,0,200,0.0,41004.600296020515,101762.3362159729,142766.9365119934,-0.0015651369613037813,-0.048220423253377276,-0.005428299058320762,-0.15483708463379176
2022-09-19,206.14600105285646,0,200,0.0,41229.20021057129,101762.3362159729,142991.5364265442,0.001573192785655264,-0.046723090489705466,0.005477432115648995,-0.1502077621382093
2022-09-20,204.11799697875975,0,200,0.0,40823.59939575195,101762.3362159729,142585.93561172485,-0.0028365372172057812,-0.04942709592183436,-0.009837707565215958,-0.15856776966548403
2022-09-21,201.50600185394288,0,200,0.0,40301.200370788574,101762.3362159729,142063.53658676147,-0.00366374862094343,-0.05290975608825699,-0.012796495965461951,-0.16933515380616926
2022-09-22,199.84900035858155,0,200,0.0,39969.80007171631,101762.3362159729,141732.1362876892,-0.0023327611506409607,-0.055119091415405386,-0.008223087551319508,-0.17616578356222445
2022-09-23,197.18250675201418,1,400,200.0,78873.00270080566,62325.83486557007,141198.83756637573,-0.003762722663200213,-0.05867441622416181,-0.013342541627843985,-0.1871578258894877
2022-09-26,194.56299962997437,1,400,0.0,77825.19985198975,62325.83486557007,140151.0347175598,-0.007420761154094957,-0.06565976854960132,-0.013284683135376785,-0.19795617661161657
2022-09-27,194.0629963874817,1,400,0.0,77625.19855499268,62325.83486557007,139951.03342056274,-0.0014270411731182042,-0.06699311052958179,-0.0025698783604467534,-0.20001733167747238
2022-09-28,197.58399620056153,0,200,-200.0,39516.799240112305,101842.63410568237,141359.43334579468,0.010063519295349543,-0.05760377769470215,0.018143591919242086,-0.18550277260096204
2022-09-29,194.34899921417235,0,200,0.0,38869.79984283447,101842.63410568237,140712.43394851685,-0.004576980693570931,-0.06191710700988773,-0.01637276828385148,-0.19883834697300595
2022-09-30,191.9629970550537,0,200,0.0,38392.59941101074,101842.63410568237,140235.23351669312,-0.0033913167332343397,-0.06509844322204594,-0.012276894497868063,-0.20867412406295593
2022-10-03,196.0700063705444,0,200,0.0,39214.00127410888,101842.63410568237,141056.63537979126,0.005857314474399633,-0.059622430801391735,0.021394796801973426,-0.19174386774313923
2022-10-04,200.73400268554687,0,200,0.0,40146.800537109375,101842.63410568237,141989.43464279175,0.00661294139399371,-0.053403769048055105,0.02378740329200668,-0.17251755316190776
2022-10-05,200.12999687194824,0,200,0.0,40025.99937438965,101842.63410568237,141868.63348007202,-0.0008507757145708172,-0.05420911013285323,-0.0030089860487901854,-0.17500743630006232
2022-10-06,198.4730010032654,0,200,0.0,39694.60020065308,101842.63410568237,141537.23430633545,-0.0023359580310832184,-0.05641843795776369,-0.008279597734381805,-0.1818380428613542
2022-10-07,194.04999465942385,0,200,0.0,38809.998931884766,101842.63410568237,140652.63303756714,-0.006249954459712881,-0.06231577974955238,-0.02228517894869131,-0.20007092848520047
2022-10-10,192.83799800872805,0,200,0.0,38567.59960174561,101842.63410568237,140410.23370742798,-0.0017233899210007397,-0.06393177528381344,-0.006245795846699043,-0.20506712215772138
2022-10-11,191.87800483703614,0,200,0.0,38375.60096740723,101842.63410568237,140218.2350730896,-0.0013674119704012444,-0.06521176617940261,-0.004978236559209925,-0.20902448607231372
2022-10-12,191.54000577926638,0,200,0.0,38308.00115585328,101842.63410568237,140150.63526153564,-0.000482104282076512,-0.06566243158976226,-0.0017615310210090662,-0.21041781397695591
2022-10-13,195.13700370788575,0,200,0.0,39027.40074157715,101842.63410568237,140870.03484725952,0.005133045486247045,-0.060866434351603105,0.01877935585302537,-0.19558996913041948
2022-10-14,191.62299785614016,0,200,0.0,38324.599571228035,101842.63410568237,140167.2336769104,-0.004989004021409782,-0.06555177548726387,-0.01800789078941667,-0.2100756971162302
2022-10-17,195.4249941825867,0,200,0.0,39084.998836517334,101842.63410568237,140927.6329421997,0.005424943086499434,-0.060482447052001787,0.01984102309734692,-0.19440279077755762
2022-10-18,197.1739947319031,0,200,0.0,39434.798946380615,101842.63410568237,141277.433052063,0.0024821257730678337,-0.058150446319579885,0.008949728035720472,-0.1871929148486814
2022-10-19,195.9010036468506,0,200,0.0,39180.20072937012,101842.63410568237,141022.8348350525,-0.0018021152530189877,-0.059847767766316506,-0.006456181439055242,-0.19244054486536788
2022-10-20,194.45400562286375,0,200,0.0,38890.80112457275,101842.63410568237,140733.43523025513,-0.0020521471230943167,-0.061777098464965596,-0.007386373714528549,-0.19840548079769338
2022-10-21,198.24099979400637,0,200,0.0,39648.19995880128,101842.63410568237,141490.83406448364,0.005381797388725129,-0.05672777290344222,0.019475012402096592,-0.18279441759477577
2022-10-24,200.08899602890017,0,200,0.0,40017.79920578004,101842.63410568237,141860.4333114624,0.002612178021442091,-0.054263777923583834,0.009321967891677607,-0.17517645339469456
2022-10-25,202.84700269699098,0,200,0.0,40569.40053939819,101842.63410568237,142412.03464508057,0.003888338141524672,-0.05058643569946264,0.013783899778738729,-0.16380716829314323
2022-10-26,201.8279991149902,0,200,0.0,40365.59982299804,101842.63410568237,142208.23392868042,-0.0014310638627420547,-0.0519451071421303,-0.005023508202992466,-0.16800778984250608
2022-10-27,201.21299495697025,0,200,0.0,40242.59899139405,101842.63410568237,142085.23309707642,-0.0008649346680283942,-0.05276511268615702,-0.003047169672774519,-0.17054301127328264
2022-10-28,204.57899942398072,0,200,0.0,40915.79988479614,101842.63410568237,142758.43399047852,0.004738007453189308,-0.04827710673014307,0.016728564016107894,-0.1566673869387597
2022-10-31,203.35200386047362,0,200,0.0,40670.40077209473,101842.63410568237,142513.0348777771,-0.0017189815399473174,-0.049913100814819256,-0.005997661377569852,-0.1617254103805622
2022-11-01,202.62299966812134,0,200,0.0,40524.59993362427,101842.63410568237,142367.23403930664,-0.001023070195617537,-0.05088510640462229,-0.0035849373426999342,-0.1647305722603254
2022-11-02,198.587002658844,0,200,0.0,39717.4005317688,101842.63410568237,141560.03463745117,-0.005669839744393723,-0.056266435750325416,-0.019918750664475127,-0.18136809572913082
2022-11-03,196.92800292968752,0,200,0.0,39385.60058593751,101842.63410568237,141228.23469161987,-0.002343881496504774,-0.05847843538920072,-0.008354019683788128,-0.18820696277118665
2022-11-04,199.1653970718384,0,200,0.0,39833.07941436768,101842.63410568237,141675.71352005005,0.003168479938924884,-0.055495243199666255,0.011361482922008559,-0.17898379004250597
2022-11-07,200.5229998588562,0,200,0.0,40104.59997177124,101842.63410568237,141947.2340774536,0.0019164933117852279,-0.05368510615030908,0.00681645911879003,-0.1733873666114668
2022-11-08,201.3994032859802,0,200,0.0,40279.880657196045,101842.63410568237,142122.51476287842,0.0012348298757913767,-0.05251656824747719,0.004370588050951252,-0.1697745833132135
2022-11-09,198.22049589157106,0,200,0.0,39644.09917831421,101842.63410568237,141486.73328399658,-0.00447347473370141,-0.056755111440022765,-0.015784095397220255,-0.18287894049139464
2022-11-10,207.2440015792847,0,200,0.0,41448.80031585694,101842.63410568237,143291.4344215393,0.012755267548090643,-0.044723770523071305,0.04552256640831742,-0.1456814927962795
2022-11-11,208.64900484085086,0,200,0.0,41729.80096817017,101842.63410568237,143572.43507385254,0.0019610429154235387,-0.04285043284098311,0.006779464065832741,-0.139889671175916
2022-11-14,207.24549827575683,0,200,0.0,41449.09965515137,101842.63410568237,143291.73376083374,-0.0019551198172156337,-0.04472177492777507,-0.006726639152506708,-0.14567532298925945
2022-11-15,208.8769971847534,0,200,0.0,41775.39943695068,101842.63410568237,143618.03354263306,0.0022771710079518837,-0.042546443049112814,0.007872300834374402,-0.13894982212160112
2022-11-16,207.78899564743043,0,200,0.0,41557.799129486084,101842.63410568237,143400.43323516846,-0.0015151322023916336,-0.04399711176554355,-0.0052088145271479425,-0.1434348727967374
2022-11-17,207.0109973907471,0,200,0.0,41402.19947814942,101842.63410568237,143244.8335838318,-0.001085070998924409,-0.045034442774454786,-0.0037441744894104456,-0.1466420020945305
2022-11-18,207.58999824523926,0,200,0.0,41517.99964904785,101842.63410568237,143360.63375473022,0.0008084073121608082,-0.04426244163513193,0.002796956981948373,-0.14425519648418728
2022-11-21,206.95000524520876,0,200,0.0,41390.00104904175,101842.63410568237,143232.63515472412,-0.0008928434302619692,-0.04511576563517261,-0.0030829664504088417,-0.1468934290035382
2022-11-22,209.23540153503419,0,200,0.0,41847.080307006836,101842.63410568237,143689.7144126892,0.003191166995366146,-0.04206857058207214,0.01104322895337706,-0.13747237781839383
2022-11-23,210.42099742889405,0,200,0.0,42084.19948577881,101842.63410568237,143926.83359146118,0.001650216786505343,-0.04048777605692566,0.005666325512613479,-0.13258501554749236
2022-11-25,210.39899969100952,0,200,0.0,42079.799938201904,101842.63410568237,143922.43404388428,-3.056794530331697e-05,-0.040517106374104994,-0.00010454155314021385,-0.13267569645718413
2022-11-28,207.81000003814697,0,200,0.0,41562.000007629395,101842.63410568237,143404.63411331177,-0.0035977707993364305,-0.043969105911255024,-0.012305189932769411,-0.14334828674558542
2022-11-29,207.46000280380252,0,200,0.0,41492.000560760505,101842.63410568237,143334.63466644287,-0.0004881254172970362,-0.04443576889038092,-0.001684217478851835,-0.14479107453433693
2022-11-30,212.75300436019901,0,200,0.0,42550.6008720398,101842.63410568237,144393.23497772217,0.007385516513456647,-0.037378433481852325,0.025513359128805924,-0.12297182208877122
2022-12-01,212.9099976539612,0,200,0.0,42581.999530792236,101842.63410568237,144424.6336364746,0.00021745242259640918,-0.03716910909016935,0.0007379134044864788,-0.12232465124017822
2022-12-02,212.77799606323242,0,200,0.0,42555.599212646484,101842.63410568237,144398.23331832886,-0.00018279650417674098,-0.037345111211141035,-0.0006199877515536967,-0.12286879920624993
2022-12-05,209.4630029678345,0,200,0.0,41892.6005935669,101842.63410568237,143735.23469924927,-0.004591459354062799,-0.04176510200500494,-0.015579586032066883,-0.1365341402104263
2022-12-06,207.3019931793213,0,200,0.0,41460.39863586426,101842.63410568237,143303.03274154663,-0.003006931171796401,-0.04464644838968923,-0.01031690445517508,-0.14544243498618092
2022-12-07,207.21200284957885,0,200,0.0,41442.40056991577,101842.63410568237,143285.03467559814,-0.0001255944525678787,-0.04476643549601256,-0.0004341025783799468,-0.14581340062852755
2022-12-08,208.29000520706177,0,200,0.0,41658.00104141235,101842.63410568237,143500.63514709473,0.0015046963696152549,-0.043329099019368766,0.005202412710934912,-0.14136956940644718
2022-12-09,206.96400480270387,0,200,0.0,41392.80096054077,101842.63410568237,143235.43506622314,-0.0018480760074667257,-0.0450970995585126,-0.006366125935998279,-0.14683571886008617
2022-12-12,209.13999538421632,0,200,0.0,41827.99907684326,101842.63410568237,143670.63318252563,0.0030383411486221146,-0.04219577878316261,0.010513860048208867,-0.13786566901005037
2022-12-13,210.04500417709355,0,200,0.0,42009.00083541871,101842.63410568237,143851.63494110107,0.0012598382464528157,-0.04098910039265968,0.004327287046242079,-0.13413496628743693
2022-12-14,209.17700328826908,0,200,0.0,41835.400657653816,101842.63410568237,143678.03476333618,-0.001206800171829614,-0.04214643491109227,-0.004132451958212879,-0.13771311194155045
2022-12-15,205.1090033531189,0,200,0.0,41021.80067062378,101842.63410568237,142864.43477630615,-0.005662660881812442,-0.04757043482462586,-0.01944764420180556,-0.15448256054039333
2022-12-16,203.1760009288788,1,400,200.0,81270.40037155153,61207.433919906616,142477.83429145813,-0.0027060652670719554,-0.05014777139027937,-0.009424269011303332,-0.16245094434360907
2022-12-19,201.72999715805054,1,400,0.0,80691.99886322021,61207.433919906616,141899.43278312683,-0.0040595894175938785,-0.05400378144582141,-0.0071170008476268976,-0.1684117816826447
2022-12-20,201.78399715423586,0,200,-200.0,40356.799430847175,101564.23335075378,141921.03278160095,0.0001522204708677144,-0.053859781455994016,0.0002676845136868611,-0.1681891783948367
2022-12-21,204.09700136184694,0,200,0.0,40819.400272369385,101564.23335075378,142383.63362312317,0.003259565072599946,-0.050775775845845916,0.01146277326364542,-0.15865431954853015
2022-12-22,201.94100112915038,0,200,0.0,40388.20022583008,101564.23335075378,141952.43357658386,-0.0030284382802074905,-0.05365044282277465,-0.010563605630217743,-0.16754196351550665
2022-12-23,202.67699756622315,0,200,0.0,40535.39951324463,101564.23335075378,142099.6328639984,0.0010369620562731274,-0.05266911424001097,0.003644611212965554,-0.164507977621412
2022-12-27,201.83699278831483,0,200,0.0,40367.398557662964,101564.23335075378,141931.63190841675,-0.0011822757891462032,-0.05378912061055541,-0.004144549149608601,-0.16797071537226593
2022-12-28,199.9299975395203,0,200,0.0,39985.99950790406,101564.23335075378,141550.23285865784,-0.002687202596282523,-0.05633178094228153,-0.00944819491437121,-0.17583189022789358
2022-12-29,202.66300454139713,0,200,0.0,40532.600908279426,101564.23335075378,142096.8342590332,0.003861536567878021,-0.05268777160644578,0.01366981961442093,-0.16456566083535062
2022-12-30,202.27799634933473,0,200,0.0,40455.59926986694,101564.23335075378,142019.83262062073,-0.0005418955236687895,-0.05320111586252896,-0.0018997458018231717,-0.1661527737138776
2023-01-03,201.74800081253053,0,200,0.0,40349.6001625061,101564.23335075378,141913.8335132599,-0.0007463683445113611,-0.05390777657826784,-0.0026201344010194916,-0.16833756551666457
2023-01-04,203.15500402450564,0,200,0.0,40631.00080490113,101564.23335075378,142195.2341556549,0.001982897899581726,-0.05203177229563427,0.006974062723340335,-0.16253749953393182
2023-01-05,201.3120011329651,0,200,0.0,40262.40022659302,101564.23335075378,141826.6335773468,-0.0025922147144862295,-0.054489109484354925,-0.009071904974185308,-0.17013487975760355
2023-01-06,205.24499378204348,0,200,0.0,41048.9987564087,101564.23335075378,142613.23210716248,0.00554619756511876,-0.04924511928558384,0.019536801715466012,-0.15392196945284653
2023-01-09,205.32599773406986,0,200,0.0,41065.19954681397,101564.23335075378,142629.43289756775,0.00011359948979428047,-0.04913711401621523,0.00039466956310962864,-0.15358804820617378
2023-01-10,206.37599287033083,0,200,0.0,41275.19857406617,101564.23335075378,142839.43192481995,0.0014723400562282052,-0.0477371205012006,0.005113795368577145,-0.14925967068718216
2023-01-11,208.46200132369995,0,200,0.0,41692.40026473999,101564.23335075378,143256.63361549377,0.0029207739421241996,-0.044955775896708405,0.01010780577893966,-0.14066055267017707
2023-01-12,209.4529951095581,0,200,0.0,41890.59902191162,101564.23335075378,143454.8323726654,0.0013835223693976495,-0.0436344508488975,0.004753834173928606,-0.13657539543845565
2023-01-13,210.03799686431887,0,200,0.0,42007.59937286378,101564.23335075378,143571.83272361755,0.0008155901688149392,-0.0428544485092166,0.002792997801033037,-0.13416385241655748
2023-01-17,209.74600191116335,0,200,0.0,41949.200382232666,101564.23335075378,143513.43373298645,-0.00040675799370426535,-0.04324377511342392,-0.001390200618529791,-0.13536753836447346
2023-01-18,207.49599590301517,0,200,0.0,41499.199180603035,101564.23335075378,143063.4325313568,-0.00313560333638796,-0.04624378312428823,-0.010727289138513174,-0.14464270077898211
2023-01-19,206.39600076675418,0,200,0.0,41279.20015335084,101564.23335075378,142843.4335041046,-0.0015377726044981666,-0.04771044330596952,-0.005301283677662583,-0.14917719246791206
2023-01-20,209.1590059280396,0,200,0.0,41831.80118560792,101564.23335075378,143396.0345363617,0.003868578475756168,-0.04402643642425563,0.013386912299758302,-0.1377873021608459
2023-01-23,210.94400606155398,0,200,0.0,42188.8012123108,101564.23335075378,143753.03456306458,0.0024896087807251277,-0.04164643624623632,0.008534177744794258,-0.130429025743668
2023-01-24,210.92799863815307,0,200,0.0,42185.599727630615,101564.23335075378,143749.8330783844,-2.2270727639939203e-05,-0.041667779477437494,-7.588470371722167e-05,-0.13049501287941057
2023-01-25,211.02699956893923,0,200,0.0,42205.39991378785,101564.23335075378,143769.63326454163,0.00013774058538507106,-0.04153577823638932,0.00046935888751309385,-0.1300869029859686
2023-01-26,212.69000492095947,0,200,0.0,42538.000984191895,101564.23335075378,144102.23433494568,0.002313430610148659,-0.039318437767029035,0.007880533559294411,-0.12323152363127976
2023-01-27,213.0639973640442,0,200,0.0,42612.799472808845,101564.23335075378,144177.03282356262,0.0005190654326918676,-0.03881978117624951,0.001758392187840352,-0.12168982079188828
2023-01-30,210.82800073623662,0,200,0.0,42165.60014724732,101564.23335075378,143729.8334980011,-0.003101737612458577,-0.041801110013326315,-0.01049448360807359,-0.13090723257039194
2023-01-31,213.37200012207035,0,200,0.0,42674.40002441407,101564.23335075378,144238.63337516785,0.0035399740247652467,-0.038409110832214544,0.012066705451599269,-0.12042014613570362
2023-02-01,215.36300659179688,0,200,0.0,43072.601318359375,101564.23335075378,144636.83466911316,0.002760711777610725,-0.035754435539245844,0.009331151550285188,-0.1122126532187182
2023-02-02,217.73800106048586,0,200,0.0,43547.60021209717,101564.23335075378,145111.83356285095,0.0032840797078037554,-0.032587776247660516,0.0110278664208594,-0.102422252948285
2023-02-03,215.55000228881835,0,200,0.0,43110.00045776367,101564.23335075378,144674.23380851746,-0.0030156035079245136,-0.03550510794321715,-0.010048768524607232,-0.11144180396124614
2023-02-06,214.16699523925783,0,200,0.0,42833.39904785156,101564.23335075378,144397.63239860535,-0.001911891306631719,-0.037349117342631244,-0.006416177382858046,-0.1171429509620231
2023-02-07,216.30299758911136,0,200,0.0,43260.59951782227,101564.23335075378,144824.83286857605,0.00295850051607105,-0.0345011142094932,0.009973536526798998,-0.10833774393550089
2023-02-08,214.52700443267827,0,200,0.0,42905.40088653565,101564.23335075378,144469.63423728943,-0.0024526086048305418,-0.036869105084737286,-0.008210672881227343,-0.11565889104058369
2023-02-09,212.87200155258182,0,200,0.0,42574.400310516365,101564.23335075378,144138.63366127014,-0.0022911428949534685,-0.039075775591532524,-0.007714659907143817,-0.12248128193811203
2023-02-10,213.1199977874756,0,200,0.0,42623.99955749512,101564.23335075378,144188.2329082489,0.0003441079308086348,-0.03874511394500746,0.0011650016586728373,-0.12145897117605342
2023-02-13,215.04499921798705,0,200,0.0,43008.99984359741,101564.23335075378,144573.2331943512,0.00267012278559009,-0.03617844537099224,0.009032476775976184,-0.11352356973645894
2023-02-14,214.80899963378909,0,200,0.0,42961.79992675782,101564.23335075378,144526.0332775116,-0.00032647756293968655,-0.03649311148325629,-0.00109744279130497,-0.11449642690451345
2023-02-15,215.42000179290773,0,200,0.0,43084.00035858154,101564.23335075378,144648.23370933533,0.0008455253981065614,-0.035678441937764704,0.0028443973956411295,-0.11197770284736974
2023-02-16,213.09399957656862,0,200,0.0,42618.79991531372,101564.23335075378,144183.0332660675,-0.0032160810494418213,-0.03877977822621692,-0.01079752203593043,-0.12156614316927283
2023-02-17,212.76300649642943,0,200,0.0,42552.60129928589,101564.23335075378,144116.83465003967,-0.00045912902876488193,-0.03922110233306908,-0.0015532726439829725,-0.12293059044863641
2023-02-21,209.19199972152714,1,400,200.0,83676.79988861085,59725.833406448364,143402.6332950592,-0.004955710807240332,-0.04398244469960555,-0.016783964626680636,-0.13765129239369012
2023-02-22,208.9230028152466,1,400,0.0,83569.20112609865,59725.833406448364,143295.034532547,-0.0007503262669578126,-0.04469976978302026,-0.0012858852472303894,-0.13876017387476924
2023-02-23,209.88599748611452,0,200,-200.0,41977.1994972229,101703.03290367126,143680.23240089417,0.002688145263398445,-0.04213178399403905,0.004609328115581013,-0.13479043692995207
2023-02-24,207.8779953956604,1,400,200.0,83151.19815826416,60127.433824539185,143278.63198280334,-0.0027950986115492515,-0.04480912011464444,-0.00956710840410857,-0.14306799061211461
2023-02-27,208.53099880218508,0,200,-200.0,41706.19976043702,101833.6335849762,143539.8333454132,0.0018230308245907878,-0.04306777769724546,0.003141282006697166,-0.14037612551006162
2023-02-28,207.95400056838992,0,200,0.0,41590.800113677986,101833.6335849762,143424.43369865417,-0.0008039555576279112,-0.04383710867563895,-0.002766966240556501,-0.1427546757503516
2023-03-01,207.10899543762207,0,200,0.0,41421.799087524414,101833.6335849762,143255.4326725006,-0.001178328000294937,-0.044963782183329415,-0.00406342329774001,-0.14623802637278627
2023-03-02,208.2720060348511,0,200,0.0,41654.40120697022,101833.6335849762,143488.0347919464,0.0016236879475108879,-0.043413101387024144,0.005615451877266864,-0.1414437670952423
2023-03-03,210.98199424743655,0,200,0.0,42196.39884948731,101833.6335849762,144030.0324344635,0.003777302011996886,-0.03979978377024351,0.013011773709674435,-0.13027242767565506
2023-03-06,211.17600231170655,0,200,0.0,42235.20046234131,101833.6335849762,144068.8340473175,0.00026939945925286146,-0.03954110635121677,0.0009195479688304253,-0.12947267145308838
2023-03-07,208.5970016479492,0,200,0.0,41719.400329589844,101833.6335849762,143553.03391456604,-0.0035802339635930824,-0.042979773902893204,-0.01221256504302326,-0.14010404307469682
2023-03-08,208.874995803833,0,200,0.0,41774.9991607666,101833.6335849762,143608.6327457428,0.0003873051628420221,-0.042609115028381606,0.0013326852911959008,-0.1389580723809436
2023-03-09,206.0520028114319,0,200,0.0,41210.40056228638,101833.6335849762,143044.03414726257,-0.003931508765770642,-0.04637310568491648,-0.013515227045425515,-0.15059524952834602
2023-03-10,204.35400085449223,0,200,0.0,40870.800170898445,101833.6335849762,142704.43375587463,-0.002374096853548724,-0.04863710829416934,-0.008240647670353374,-0.15759489480650735
2023-03-13,204.77000160217284,0,200,0.0,40954.00032043457,101833.6335849762,142787.63390541077,0.000583024278548061,-0.04808244063059519,0.0020356868274715723,-0.15588002183047012
2023-03-14,207.14799346923832,0,200,0.0,41429.59869384766,101833.6335849762,143263.23227882385,0.003330809261312906,-0.04491178480784119,0.011612989444056643,-0.14607726543447008
2023-03-15,206.70800189971925,0,200,0.0,41341.60037994385,101833.6335849762,143175.23396492004,-0.0006142421366882589,-0.04549844023386662,-0.0021240445642279893,-0.1478910353770947
2023-03-16,209.15800714492798,0,200,0.0,41831.601428985596,101833.6335849762,143665.2350139618,0.00342238692734953,-0.04223176657358829,0.011852493482072957,-0.13779141942788575
2023-03-17,207.86300678253176,0,200,0.0,41572.60135650635,101833.6335849762,143406.23494148254,-0.0018028026923428975,-0.043958433723449875,-0.006191493120791258,-0.14312977792318515
2023-03-20,209.3490036010742,0,200,0.0,41869.800720214844,101833.6335849762,143703.43430519104,0.0020724298621308535,-0.04197710463205995,0.007148923906874494,-0.13700407790749136
2023-03-21,211.06800327301025,0,200,0.0,42213.60065460205,101833.6335849762,144047.23423957825,0.0023924267088639706,-0.03968510506947853,0.008211167201023217,-0.12991787409738853
2023-03-22,208.75699520111084,0,200,0.0,41751.39904022217,101833.6335849762,143585.03262519836,-0.0032086809359431756,-0.042766449165344333,-0.010949116095584577,-0.13944450430658928
2023-03-23,208.8920000076294,0,200,0.0,41778.40000152588,101833.6335849762,143612.03358650208,0.0001880485786718289,-0.04258644275665291,0.0006467079409171461,-0.13888797623392446
2023-03-24,209.89200382232667,0,200,0.0,41978.40076446533,101833.6335849762,143812.03434944153,0.001392646270265363,-0.04125310433705642,0.004787181005786456,-0.13476567710989718
2023-03-27,209.68400726318362,0,200,0.0,41936.801452636726,101833.6335849762,143770.43503761292,-0.00028926168812504205,-0.04153043308258053,-0.0009909694288264825,-0.1356230978726527
2023-03-28,209.35399847030638,0,200,0.0,41870.79969406128,101833.6335849762,143704.43327903748,-0.0004590774073832682,-0.04197044480641676,-0.001573838640268943,-0.13698348764097668
2023-03-29,211.6229982376099,0,200,0.0,42324.59964752198,101833.6335849762,144158.23323249817,0.0031578702417589533,-0.038945111783345365,0.010838100938517892,-0.1276300275684219
2023-03-30,212.563006401062,0,200,0.0,42512.6012802124,101833.6335849762,144346.2348651886,0.0013041338567685301,-0.03769176756540915,0.0044418998468052084,-0.12375504752152056
2023-03-31,215.08299522399906,0,200,0.0,43016.59904479981,101833.6335849762,144850.232629776,0.0034915892683873295,-0.03433178246815971,0.011855255839684276,-0.11336693943165621
2023-04-03,215.7100046157837,0,200,0.0,43142.00092315674,101833.6335849762,144975.63450813293,0.0008657347391181069,-0.033495769945780185,0.0029151974154517646,-0.11078222902503332
2023-04-04,215.14199628829957,0,200,0.0,43028.39925765991,101833.6335849762,144862.0328426361,-0.0007835914350866613,-0.03425311438242573,-0.0026332034459684017,-0.11312372032378093
2023-04-05,214.8669973373413,0,200,0.0,42973.39946746826,101833.6335849762,144807.03305244446,-0.0003796701531270097,-0.03461977965037011,-0.0012782206900681103,-0.11425734393399367
2023-04-06,215.4700035095215,0,200,0.0,43094.0007019043,101833.6335849762,144927.6342868805,0.00083284100153036,-0.0338157714207965,0.002806415967331999,-0.11177158160106293
2023-04-10,215.413005065918,0,200,0.0,43082.601013183594,101833.6335849762,144916.2345981598,-7.865779895455116e-05,-0.03389176934560112,-0.0002645307591550017,-0.1120065453388851
2023-04-11,215.46400070190433,0,200,0.0,43092.80014038087,101833.6335849762,144926.43372535706,7.037946594135036e-05,-0.03382377516428614,0.00023673424903347673,-0.11179632687524921
