index,close,MACD_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-06-17,86.33950147628784,0,400,0.0,34535.80059051514,99623.88339996338,134159.68399047852,0.001491498384146528,-0.10560210673014248,0.0058189932194565586,-0.23184473981483267
2022-06-21,87.98549957275391,0,400,0.0,35194.19982910156,99623.88339996338,134818.08322906494,0.00490757893133642,-0.10121277847289967,0.019064252958631345,-0.21720043362315933
2022-06-22,87.78749942779541,0,400,0.0,35114.999771118164,99623.88339996338,134738.88317108154,-0.0005874587153774646,-0.10174077885945565,-0.0022503724581887097,-0.2189620242076158
2022-06-23,89.07700366973877,0,400,0.0,35630.80146789551,99623.88339996338,135254.6848678589,0.0038281577272865075,-0.09830210088094016,0.014688927812597896,-0.2074894137623039
2022-06-24,91.75199766159058,1,800,400.0,73401.59812927246,62923.08433532715,136324.6824645996,0.00791098362164755,-0.09116878356933522,0.030030129906138292,-0.18369021790559603
2022-06-27,91.37450094223023,1,800,0.0,73099.60075378418,62923.08433532715,136022.68508911133,-0.0022152802414684425,-0.09318209940592381,-0.004114316080099711,-0.18704877436840972
2022-06-28,89.30200061798097,1,800,0.0,71441.60049438477,62923.08433532715,134364.6848297119,-0.012189145202605167,-0.10423543446858663,-0.02268138597615499,-0.20548763489674804
2022-06-29,89.39799766540527,1,800,0.0,71518.39813232422,62923.08433532715,134441.48246765137,0.0005715611809515853,-0.10372345021565688,0.0010749708490289667,-0.20463355726506893
2022-06-30,88.22850093841554,1,800,0.0,70582.80075073242,62923.08433532715,133505.88508605957,-0.006959142107175964,-0.10996076609293548,-0.013081911871973606,-0.2150384709748524
2022-07-01,88.73450231552124,1,800,0.0,70987.60185241699,62923.08433532715,133910.68618774414,0.003032084326646922,-0.10726209208170501,0.005735123817403487,-0.21053661941399482
2022-07-05,89.20799703598023,1,800,0.0,71366.39762878418,62923.08433532715,134289.48196411133,0.0028287195529421716,-0.1047367869059238,0.005336083576322315,-0.2063239768347419
2022-07-06,89.72899799346924,1,800,0.0,71783.19839477539,62923.08433532715,134706.28273010254,0.00310374840899752,-0.10195811513264907,0.005840294309924721,-0.20168867527272616
2022-07-07,91.24249963760376,1,800,0.0,72993.99971008301,62923.08433532715,135917.08404541016,0.008988454664238477,-0.09388610636393158,0.01686747515273357,-0.18822317883874307
2022-07-08,91.27249774932862,1,800,0.0,73017.99819946289,62923.08433532715,135941.08253479004,0.0001765671294997606,-0.09372611643473239,0.0003287734536427944,-0.1879562881696627
2022-07-11,90.18399686813355,1,800,0.0,72147.19749450684,62923.08433532715,135070.28182983398,-0.006405721425185806,-0.09953145446777278,-0.011925836457160832,-0.19764058867301715
2022-07-12,88.94300060272217,1,800,0.0,71154.40048217773,62923.08433532715,134077.48481750488,-0.007350225370669317,-0.10615010121663349,-0.013760714855274858,-0.208681627743734
2022-07-13,88.75800151824951,1,800,0.0,71006.40121459961,62923.08433532715,133929.48554992676,-0.0011038338597980646,-0.10713676300048769,-0.0020799735023442345,-0.2103275489899452
2022-07-14,89.29849853515624,1,800,0.0,71438.798828125,62923.08433532715,134361.88316345215,0.003228546811405497,-0.10425411224365178,0.006089558210654378,-0.20551879263216932
2022-07-15,90.83100156784057,1,800,0.0,72664.80125427246,62923.08433532715,135587.8855895996,0.009124629673848972,-0.09608076273600197,0.017161576709836757,-0.19188424244740254
2022-07-18,90.19250221252442,1,800,0.0,72154.00177001953,62923.08433532715,135077.08610534668,-0.00376729441595558,-0.09948609263102148,-0.007029531154506441,-0.19756491734156612
2022-07-19,92.64300403594972,1,800,0.0,74114.40322875977,62923.08433532715,137037.4875640869,0.014513205128006135,-0.08641674957275314,0.027169684433979713,-0.17576300936698208
2022-07-20,93.7155037879944,1,800,0.0,74972.40303039551,62923.08433532715,137895.48736572266,0.006261059049513573,-0.08069675089518158,0.011576694465007753,-0.1662210695596662
2022-07-21,94.68700008392334,1,800,0.0,75749.60006713867,62923.08433532715,138672.68440246582,0.005636131040908543,-0.07551543731689381,0.010366441588220976,-0.15757774897976717
2022-07-22,93.80100049972535,1,800,0.0,75040.80039978027,62923.08433532715,137963.88473510742,-0.0051113142462957395,-0.0802407684326164,-0.009357140720613222,-0.16546041252873922
2022-07-25,93.42250261306762,1,800,0.0,74738.0020904541,62923.08433532715,137661.08642578125,-0.002194765027873413,-0.08225942382812423,-0.004035115666584321,-0.16882787629252927
2022-07-26,92.32449922561645,1,800,0.0,73859.59938049316,62923.08433532715,136782.6837158203,-0.006380907871408659,-0.08811544189453047,-0.011753093277738658,-0.17859671979231928
