index,close,STOCH_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-08-24,103.21500129699707,1,800,400.0,82572.00103759766,61308.839416503906,143880.84045410156,0.00024191945690676953,-0.04079439697265541,0.0008435913389059913,-0.12507419067738046
2022-08-25,104.66999683380126,1,800,0.0,83735.99746704102,61308.839416503906,145044.83688354492,0.008090002989763478,-0.03303442077636631,0.014096744838645092,-0.11274058479061444
2022-08-26,100.83870277404785,1,800,0.0,80670.96221923828,61308.839416503906,141979.8016357422,-0.02113163979951671,-0.05346798909505113,-0.036603555705049695,-0.14521743422006095
2022-08-29,99.68399963378906,1,800,0.0,79747.19970703125,61308.839416503906,141056.03912353516,-0.006506295272738827,-0.059626405843097974,-0.011450991618229822,-0.15500554221621599
2022-08-30,98.67699737548828,1,800,0.0,78941.59790039062,61308.839416503906,140250.43731689453,-0.005711218120445616,-0.06499708455403541,-0.010101944765461002,-0.16354162955586848
2022-08-31,97.77499685287475,1,800,0.0,78219.9974822998,61308.839416503906,139528.8368988037,-0.005145084977242309,-0.06980775400797423,-0.009140940103611106,-0.17118764541926246
2022-09-01,97.16800355911255,1,800,0.0,77734.40284729004,61308.839416503906,139043.24226379395,-0.003480245702628171,-0.07304505157470598,-0.006208062524160063,-0.17633296433729595
2022-09-02,96.18500394821167,1,800,0.0,76948.00315856934,61308.839416503906,138256.84257507324,-0.005655792226340162,-0.07828771616617725,-0.010116494884068183,-0.18466558768975327
2022-09-06,95.52400045394896,1,800,0.0,76419.20036315917,61308.839416503906,137728.0397796631,-0.0038247857072464253,-0.08181306813557832,-0.006872209462283951,-0.1902687365529575
2022-09-07,96.78100090026855,1,800,0.0,77424.80072021484,61308.839416503906,138733.64013671875,0.007301348067281221,-0.07510906575520715,0.013159001301725981,-0.17961348180320968
2022-09-08,97.00399580001832,1,800,0.0,77603.19664001465,61308.839416503906,138912.03605651855,0.0012858879765860198,-0.0739197596232084,0.002304118552974632,-0.1777232140060222
2022-09-09,98.83899793624877,0,400,-400.0,39535.59917449951,100844.43859100342,140380.03776550293,0.010567851070781842,-0.06413308156331265,0.018916768542333706,-0.16216839436764008
2022-09-12,100.35699634552002,0,400,0.0,40142.79853820801,100844.43859100342,140987.23712921143,0.004325396782716373,-0.060085085805255956,0.01535829420539403,-0.14930073007376066
2022-09-13,95.71499996185302,0,400,0.0,38285.99998474121,100844.43859100342,139130.43857574463,-0.013169976171425235,-0.07246374282836798,-0.04625483576336842,-0.18864968508821622
2022-09-14,95.94999723434448,0,400,0.0,38379.99889373779,100844.43859100342,139224.4374847412,0.000675617139993534,-0.07183708343505735,0.002455177063000802,-0.18665767640498632
2022-09-15,93.98899555206299,1,800,400.0,75191.19644165039,63248.84037017822,138440.0368118286,-0.005634073206426615,-0.07706642125447472,-0.0204377461053179,-0.20328056031133057
2022-09-16,93.53500442504883,1,800,0.0,74828.00354003906,63248.84037017822,138076.84391021729,-0.0026234672423917083,-0.07948770726521692,-0.004830258312130686,-0.20712892100732283
2022-09-19,94.0120018005371,1,800,0.0,75209.60144042969,63248.84037017822,138458.4418106079,0.0027636632586907073,-0.07694372126261262,0.005099667000823205,-0.20308554252987676
2022-09-20,93.45799522399903,1,800,0.0,74766.39617919923,63248.84037017822,138015.23654937744,-0.00320099847603883,-0.07989842300414907,-0.005892934582049314,-0.20778170729523748
2022-09-21,92.22699890136718,1,800,0.0,73781.59912109375,63248.84037017822,137030.43949127197,-0.007135422745539688,-0.08646373672485219,-0.013171653422282548,-0.21821653208153702
2022-09-22,91.4369981765747,1,800,0.0,73149.59854125977,63248.84037017822,136398.438911438,-0.004612118170096324,-0.09067707392374535,-0.008565829249603474,-0.2249131557778894
2022-09-23,90.17549896240234,1,800,0.0,72140.39916992188,63248.84037017822,135389.2395401001,-0.007398907050491621,-0.0974050697326646,-0.013796376076741557,-0.23560654537291248
2022-09-26,89.45599832534789,1,800,0.0,71564.79866027832,63248.84037017822,134813.63903045654,-0.004251449462296941,-0.10124240646362159,-0.007978892773905732,-0.24170555878445743
2022-09-27,89.54100027084351,1,800,0.0,71632.8002166748,63248.84037017822,134881.64058685303,0.0005044115483086031,-0.10078906275431176,0.0009502095676856559,-0.24098502015129153
2022-09-28,90.56399765014648,1,800,0.0,72451.19812011719,63248.84037017822,135700.0384902954,0.006067526313304317,-0.09533307673136249,0.011424904526514235,-0.23231334647232593
2022-09-29,88.49799938201903,1,800,0.0,70798.39950561522,63248.84037017822,134047.23987579346,-0.012179794736168481,-0.10635173416137556,-0.02281257808548276,-0.24982625820110893
2022-09-30,87.08999900817871,1,800,0.0,69671.99920654297,63248.84037017822,132920.8395767212,-0.008403010014349954,-0.11386106948852404,-0.015909968402363694,-0.26176149872941223
2022-10-03,89.49099998474121,1,800,0.0,71592.79998779297,63248.84037017822,134841.6403579712,0.01445071207319093,-0.10105573094685738,0.027569192833921452,-0.2414088591304583
2022-10-04,92.16100025177002,0,400,-400.0,36864.40010070801,100113.24047088623,136977.64057159424,0.01584080561429313,-0.08681572952270378,0.029835405431652973,-0.21877598488575534
2022-10-05,92.40499897003173,0,400,0.0,36961.99958801269,100113.24047088623,137075.24005889893,0.0007125213056482504,-0.08616506627400589,0.00264752680195679,-0.21670767336740804
2022-10-06,91.80899839401245,0,400,0.0,36723.59935760498,100113.24047088623,136836.8398284912,-0.0017391925070149306,-0.08775440114339061,-0.0064498737369454995,-0.22175980997330658
2022-10-07,88.60999813079833,0,400,0.0,35443.999252319336,100113.24047088623,135557.23972320557,-0.009351283666660715,-0.0962850685119615,-0.03484408194374489,-0.24887687492651223
2022-10-10,87.32099895477295,0,400,0.0,34928.39958190918,100113.24047088623,135041.6400527954,-0.0038035568698725486,-0.0997223996480292,-0.0145468818780774,-0.2598033743028486
2022-10-11,86.09499893188475,1,800,400.0,68875.9991455078,65675.24089813232,134551.24004364014,-0.0036314725514555724,-0.10299173304239773,-0.01404015113848156,-0.27019584679983066
2022-10-12,85.86799860000609,1,800,0.0,68694.39888000487,65675.24089813232,134369.6397781372,-0.0013496736666568365,-0.10420240147908388,-0.0026366262232984106,-0.2721200675680303
2022-10-13,88.12000007629393,1,800,0.0,70496.00006103514,65675.24089813232,136171.24095916748,0.013407799440446233,-0.09219172693888211,0.02622631845395884,-0.2530304566638234
2022-10-14,85.96800155639647,0,400,-400.0,34387.20062255859,100062.44152069092,134449.6421432495,-0.012642895840496937,-0.10366905237833524,-0.024421226940924523,-0.27127236939959487
2022-10-17,88.1860005378723,0,400,0.0,35274.40021514892,100062.44152069092,135336.84173583984,0.0065987501227045,-0.09775438842773299,0.0258002854704118,-0.25247098849992766
2022-10-18,88.78799848556518,0,400,0.0,35515.199394226074,100062.44152069092,135577.640914917,0.0017792581531284046,-0.09614906056721872,0.006826457079594395,-0.24736801378717077
2022-10-19,88.50199890136719,0,400,0.0,35400.799560546875,100062.44152069092,135463.2410812378,-0.0008437957240382543,-0.09691172612508003,-0.0032211513839282002,-0.24979235535114885
2022-10-20,88.5179988861084,0,400,0.0,35407.19955444336,100062.44152069092,135469.64107513428,4.7245244137128495e-05,-0.0968690594991034,0.000180786704705449,-0.249656727783228
2022-10-21,90.55899829864501,0,400,0.0,36223.599319458,100062.44152069092,136286.04084014893,0.006026440747428197,-0.09142639439900568,0.023057450893830822,-0.2323557246305734
2022-10-24,91.63799829483031,0,400,0.0,36655.19931793212,100062.44152069092,136717.64083862305,0.0031668687109367433,-0.08854906107584493,0.011914884400851866,-0.22320933182857094
2022-10-25,93.22200078964235,0,400,0.0,37288.80031585694,100062.44152069092,137351.24183654785,0.004634376325090894,-0.08432505442301297,0.01728543316404374,-0.20978216865144084
2022-10-26,91.62200012207032,0,400,0.0,36648.800048828125,100062.44152069092,136711.24156951904,-0.004659588500775413,-0.0885917228698716,-0.017163337560008762,-0.22334494403681426
2022-10-27,90.79600009918212,0,400,0.0,36318.40003967285,100062.44152069092,136380.84156036377,-0.0024167727932400407,-0.09079438959757347,-0.00901530223950242,-0.23034672410216006
2022-10-28,93.93500127792358,0,400,0.0,37574.00051116943,100062.44152069092,137636.44203186035,0.00920657518410195,-0.08242371978759622,0.03457202052196706,-0.2037382552530208
2022-10-31,92.8380012512207,0,400,0.0,37135.20050048828,100062.44152069092,137197.6420211792,-0.003188109226040403,-0.08534905319213726,-0.011678288303389683,-0.21303722947313608
2022-11-01,92.27700166702272,0,400,0.0,36910.80066680909,100062.44152069092,136973.2421875,-0.0016355954109222859,-0.08684505208333193,-0.006042779644511276,-0.217792672083864
2022-11-02,89.68299856185912,0,400,0.0,35873.19942474365,100062.44152069092,135935.64094543457,-0.007575211227351053,-0.09376239369710149,-0.028111046721304822,-0.23978133882466146
2022-11-03,87.49799995422363,0,400,0.0,34999.19998168945,100062.44152069092,135061.64150238037,-0.006429509118988319,-0.09958905665079609,-0.024363576627384753,-0.2583029844297746
2022-11-04,89.00839824676514,0,400,0.0,35603.359298706055,100062.44152069092,135665.80081939697,0.004473211715007475,-0.0955613278706855,0.017262089342975795,-0.24549974428158283
2022-11-07,90.1240008354187,0,400,0.0,36049.60033416748,100062.44152069092,136112.0418548584,0.0032892669542818886,-0.09258638763427596,0.012533677839710045,-0.23604308114642936
2022-11-08,90.71240167617798,0,400,0.0,36284.96067047119,100062.44152069092,136347.4021911621,0.0017291661567657712,-0.0910173187255846,0.006528791834639058,-0.2310553654526022
2022-11-09,88.56249933242799,0,400,0.0,35424.9997329712,100062.44152069092,135487.4412536621,-0.006307131076060513,-0.0967503916422513,-0.02370020310370169,-0.24927950946687716
2022-11-10,94.79199581146241,0,400,0.0,37916.79832458497,100062.44152069092,137979.23984527588,0.01839136209642178,-0.08013840103149283,0.0703401160309558,-0.19647374305596121
2022-11-11,96.1110001564026,0,400,0.0,38444.400062561035,100062.44152069092,138506.84158325195,0.003823776233060183,-0.07662105611165226,0.013914722795410173,-0.1852928979317514
2022-11-14,95.3454999923706,0,400,0.0,38138.19999694824,100062.44152069092,138200.64151763916,-0.002210721594057441,-0.07866238988240415,-0.00796475078592751,-0.19178183696325024
2022-11-15,96.47600364685059,0,400,0.0,38590.401458740234,100062.44152069092,138652.84297943115,0.00327206485314524,-0.07564771347045751,0.011856916735141665,-0.1821988615002943
2022-11-16,95.3140025138855,0,400,0.0,38125.6010055542,100062.44152069092,138188.04252624512,-0.0033522605321190113,-0.07874638315836446,-0.012044457575363321,-0.19204883261803785
2022-11-17,95.25200157165527,0,400,0.0,38100.80062866211,100062.44152069092,138163.24214935303,-0.00017946832764037524,-0.07891171900431171,-0.0006504914345737411,-0.19257439793197362
2022-11-18,95.25399799346924,0,400,0.0,38101.599197387695,100062.44152069092,138164.0407180786,5.7798927788343946e-06,-0.07890639521280773,2.0959368632889053e-05,-0.19255747480113627
2022-11-21,94.3569993019104,0,400,0.0,37742.79972076416,100062.44152069092,137805.24124145508,-0.002596909259158564,-0.08129839172363129,-0.009416913835158192,-0.2001610914877765
2022-11-22,95.95439796447754,0,400,0.0,38381.759185791016,100062.44152069092,138444.20070648193,0.0046366847826004864,-0.07703866195678566,0.01692930757002986,-0.18662037259909614
2022-11-23,96.7790023803711,0,400,0.0,38711.60095214844,100062.44152069092,138774.04247283936,0.002382488863197141,-0.07483971684773616,0.008593711527415726,-0.17963042271893592
2022-11-25,96.22400331497192,0,400,0.0,38489.60132598877,100062.44152069092,138552.0428466797,-0.0015997201076211054,-0.07631971435546725,-0.0057347053777001555,-0.18433500054547125
2022-11-28,94.42700309753418,0,400,0.0,37770.80123901367,100062.44152069092,137833.2427597046,-0.005187942900058973,-0.08111171493530123,-0.01867517620895054,-0.19956768813775816
2022-11-29,93.74700365066528,0,400,0.0,37498.80146026611,100062.44152069092,137561.24298095703,-0.001973397515008468,-0.08292504679361834,-0.007201324034042833,-0.20533186058279618
2022-11-30,97.8440037727356,0,400,0.0,39137.60150909424,100062.44152069092,139200.04302978516,0.011913239611065274,-0.07199971313476428,0.043702731421019214,-0.1706026923170051
2022-12-01,97.9759964942932,0,400,0.0,39190.39859771728,100062.44152069092,139252.8401184082,0.00037928931251651754,-0.07164773254394408,0.0013490118603913803,-0.16948382551196406
2022-12-02,97.49800071716308,0,400,0.0,38999.200286865234,100062.44152069092,139061.64180755615,-0.001373029883551924,-0.07292238794962447,-0.004878702888803543,-0.17353566717163693
2022-12-05,96.02800064086915,0,400,0.0,38411.20025634766,100062.44152069092,138473.64177703857,-0.004228340920433671,-0.07684238815307498,-0.01507723302509889,-0.1859964625046231
2022-12-06,94.31899700164793,0,400,0.0,37727.59880065917,100062.44152069092,137790.0403213501,-0.004936690094344276,-0.08139973119099819,-0.017796930351727802,-0.20048322676748842
2022-12-07,93.85900373458861,0,400,0.0,37543.60149383544,100062.44152069092,137606.04301452637,-0.0013353454748588067,-0.08262637990315636,-0.004876994896916509,-0.20438246599054255
2022-12-08,95.1160008430481,0,400,0.0,38046.40033721924,100062.44152069092,138108.84185791016,0.003653900892497175,-0.07927438761393113,0.01339239772898071,-0.1937272395349371
2022-12-09,94.58400201797485,0,400,0.0,37833.60080718994,100062.44152069092,137896.04232788086,-0.0015408103287711805,-0.08069305114745973,-0.005593158042368707,-0.19823685050947504
2022-12-12,96.30400295257567,0,400,0.0,38521.601181030266,100062.44152069092,138584.0427017212,0.004989268453437168,-0.07610638198852415,0.01818490334416123,-0.1836568651310796
2022-12-13,97.38000364303588,0,400,0.0,38952.00145721435,100062.44152069092,139014.44297790527,0.0031056986633768435,-0.07323704681396348,0.011172959144700068,-0.17453589663713276
2022-12-14,96.76200428009034,0,400,0.0,38704.80171203613,100062.44152069092,138767.24323272705,-0.0017782306635398815,-0.0748850451151517,-0.0063462655558211845,-0.17977451104387132
2022-12-15,93.57400102615355,0,400,0.0,37429.60041046142,100062.44152069092,137492.04193115234,-0.009189497981422434,-0.08338638712564972,-0.03294685013663723,-0.20679835730675888
2022-12-16,92.45600199699403,0,400,0.0,36982.400798797615,100062.44152069092,137044.84231948853,-0.0032525490594411677,-0.08636771787007513,-0.01194775276144322,-0.21627533442362834
2022-12-19,91.20399847030639,1,800,400.0,72963.19877624512,63580.84213256836,136544.04090881348,-0.0036542886415786846,-0.08970639394124214,-0.013541614385709111,-0.2268882316294324
2022-12-20,91.34800052642824,1,800,0.0,73078.40042114259,63580.84213256836,136659.24255371094,0.000843695881055595,-0.08893838297525913,0.0015789006900692737,-0.2256675649248514
2022-12-21,92.62700166702271,1,800,0.0,74101.60133361816,63580.84213256836,137682.44346618652,0.007487242672762795,-0.08211704355875526,0.014001413640405191,-0.21482581620618202
2022-12-22,90.59900074005128,1,800,0.0,72479.20059204103,63580.84213256836,136060.04272460938,-0.011783642857671972,-0.09293304850260298,-0.02189427370500152,-0.23201663469226508
2022-12-23,90.7289991378784,1,800,0.0,72583.19931030272,63580.84213256836,136164.0414428711,0.0007643590004760004,-0.09223972371419165,0.0014348767289400488,-0.23091467323317194
2022-12-27,89.98199915885925,1,800,0.0,71985.5993270874,63580.84213256836,135566.44145965576,-0.004388823781101281,-0.09622372360229392,-0.008233310034468144,-0.23724679117140346
2022-12-28,88.74000024795532,1,800,0.0,70992.00019836426,63580.84213256836,134572.84233093262,-0.00732924105718924,-0.10284771779378155,-0.013802748577648738,-0.24777488193965935
2022-12-29,90.70100064277649,1,800,0.0,72560.80051422119,63580.84213256836,136141.64264678955,0.011657629345444231,-0.0923890490214021,0.022098268980637714,-0.23115200894677002
2022-12-30,90.60700139999389,1,800,0.0,72485.60111999512,63580.84213256836,136066.44325256348,-0.0005523614433033952,-0.09289037831624258,-0.001036363900248638,-0.2319488152494763
2023-01-03,89.87500104904174,1,800,0.0,71900.0008392334,63580.84213256836,135480.84297180176,-0.004303781790450323,-0.09679438018798747,-0.008078849753791695,-0.23815378537429754
2023-01-04,90.06700086593628,1,800,0.0,72053.60069274902,63580.84213256836,135634.44282531738,0.0011337385430025826,-0.09577038116455006,0.002136298354975974,-0.23652625455924803
2023-01-05,88.5870005607605,1,800,0.0,70869.6004486084,63580.84213256836,134450.44258117676,-0.008729347940518939,-0.10366371612548753,-0.016432214806161305,-0.24907181914319498
2023-01-06,90.84300174713135,0,400,-400.0,36337.20069885254,99918.0428314209,136255.24353027344,0.013423540409746249,-0.09163170979817625,0.025466503799544515,-0.2299483037722201
2023-01-09,91.83700008392334,0,400,0.0,36734.800033569336,99918.0428314209,136652.84286499023,0.0029180479548183147,-0.08898104756673098,0.010941936282101938,-0.22152244717817116
2023-01-10,92.25899953842163,0,400,0.0,36903.59981536865,99918.0428314209,136821.64264678955,0.0012352452994051077,-0.08785571568806883,0.004595091892294567,-0.21794527128686625
2023-01-11,93.67800226211547,0,400,0.0,37471.20090484619,99918.0428314209,137389.2437362671,0.00414847445548383,-0.0840717084248852,0.01538064287270835,-0.20591676679761672
2023-01-12,94.398996925354,0,400,0.0,37759.5987701416,99918.0428314209,137677.6416015625,0.002099129869649996,-0.08214905598958244,0.007696520483230884,-0.1998050889278844
2023-01-13,94.7110034942627,0,400,0.0,37884.40139770508,99918.0428314209,137802.44422912598,0.0009064843507753384,-0.08131703847249261,0.0033051894519113834,-0.19716029314833572
2023-01-17,95.1650008201599,0,400,0.0,38066.000328063965,99918.0428314209,137984.04315948486,0.0013178208222268673,-0.08010637893676664,0.004793501379432685,-0.1933118799060789
2023-01-18,94.0920000076294,0,400,0.0,37636.80000305176,99918.0428314209,137554.84283447266,-0.003110506948373226,-0.08296771443684803,-0.01127516212140045,-0.2024074192415456
2023-01-19,93.24599809646605,0,400,0.0,37298.39923858642,99918.0428314209,137216.44207000732,-0.0024601152347107913,-0.08522371953328356,-0.0089912204129442,-0.2095787499348739
2023-01-20,95.34499778747558,0,400,0.0,38137.999114990234,99918.0428314209,138056.04194641113,0.006118799348954429,-0.07962638702392488,0.022510346115208524,-0.19178609401909208
2023-01-23,97.1630009651184,0,400,0.0,38865.20038604736,99918.0428314209,138783.24321746826,0.005267435316879565,-0.07477837855021063,0.01906763039310322,-0.1763753699812819
2023-01-24,97.12600240707397,0,400,0.0,38850.40096282959,99918.0428314209,138768.4437942505,-0.00010663696044765913,-0.07487704137166251,-0.00038078854787237937,-0.17668899680813865
2023-01-25,96.969003200531,0,400,0.0,38787.6012802124,99918.0428314209,138705.6441116333,-0.0004525501684684574,-0.07529570592244383,-0.001616448763997802,-0.17801983686163392
2023-01-26,98.29100284576415,0,400,0.0,39316.401138305664,99918.0428314209,139234.44396972656,0.003812388900827024,-0.07177037353515547,0.013633218880256592,-0.16681360138233958
2023-01-27,98.5889983177185,0,400,0.0,39435.5993270874,99918.0428314209,139353.6421585083,0.0008560969928363971,-0.07097571894327726,0.003031767540534247,-0.1642875739037959
2023-01-30,96.90099763870239,0,400,0.0,38760.39905548096,99918.0428314209,138678.44188690186,-0.004845228737103469,-0.0754770540873202,-0.017121592751924153,-0.1785963017211376
2023-01-31,98.14300365447997,0,400,0.0,39257.201461791985,99918.0428314209,139175.2442932129,0.003582405452148052,-0.07216503804524665,0.012817267582821312,-0.1680681507267784
2023-02-01,100.02900218963623,0,400,0.0,40011.60087585449,99918.0428314209,139929.6437072754,0.005420500017037089,-0.06713570861816331,0.01921684139397306,-0.15208104832870017
2023-02-02,102.42000427246094,0,400,0.0,40968.001708984375,99918.0428314209,140886.04454040527,0.006834869351419304,-0.060759703063964166,0.023903088409217732,-0.13181316666304987
2023-02-03,101.4610023498535,0,400,0.0,40584.4009399414,99918.0428314209,140502.4437713623,-0.0027227733612249505,-0.06331704152425066,-0.00936342396604739,-0.1399423680653239
2023-02-06,100.31599655151366,0,400,0.0,40126.39862060547,99918.0428314209,140044.44145202637,-0.0032597462865573412,-0.0663703903198235,-0.01128518122058042,-0.14964827430185002
2023-02-07,102.48899593353272,0,400,0.0,40995.598373413086,99918.0428314209,140913.64120483398,0.006206599446543226,-0.06057572530110611,0.021661544087868245,-0.13122834290544472
2023-02-08,101.4369987487793,0,400,0.0,40574.79949951172,99918.0428314209,140492.84233093262,-0.002986218156762366,-0.06338105112711523,-0.010264489130478616,-0.14014584013655973
2023-02-09,100.79899969100953,0,400,0.0,40319.59987640381,99918.0428314209,140237.6427078247,-0.0018164599624711508,-0.06508238194783467,-0.00628960897541786,-0.14555398657798724
2023-02-10,100.41400279998778,0,400,0.0,40165.60111999512,99918.0428314209,140083.64395141602,-0.0010981271036446527,-0.06610904032389264,-0.00381945150449825,-0.1488175016894645
2023-02-13,101.88999872207641,0,400,0.0,40755.99948883057,99918.0428314209,140674.04232025146,0.004214613156695135,-0.06217305119832306,0.01469910451661427,-0.13630588118408504
2023-02-14,102.2779993057251,0,400,0.0,40911.19972229004,99918.0428314209,140829.24255371094,0.0011032613472936603,-0.061138382975259864,0.0038080340417614433,-0.1330169045779649
2023-02-15,102.71299800872802,0,400,0.0,41085.19920349121,99918.0428314209,141003.2420349121,0.0012355351633366318,-0.05997838643391873,0.004253101409450233,-0.12932953755285592
2023-02-16,101.1859974861145,0,400,0.0,40474.3989944458,99918.0428314209,140392.4418258667,-0.00433181677407235,-0.06405038782755479,-0.01486667269203612,-0.14227351034068136
2023-02-17,100.1630045890808,0,400,0.0,40065.20183563232,99918.0428314209,139983.24466705322,-0.0029146665838394314,-0.06677836888631128,-0.01011002433586805,-0.1509451460246557
2023-02-21,98.17000036239622,0,400,0.0,39268.00014495849,99918.0428314209,139186.0429763794,-0.005694979371066555,-0.07209304682413686,-0.019897608252277266,-0.1678393068937516
2023-02-22,97.98100185394287,0,400,0.0,39192.40074157715,99918.0428314209,139110.44357299805,-0.0005431536220493749,-0.07259704284667912,-0.0019252165402430244,-0.16944139642425982
2023-02-23,99.36199884414674,1,800,400.0,79489.5990753174,60173.24329376221,139662.8423690796,0.003970936918130663,-0.06891438420613549,0.014094538370432952,-0.15773505631726836
2023-02-24,97.75999765396116,1,800,0.0,78207.99812316893,60173.24329376221,138381.24141693115,-0.009176391733182854,-0.07745839055379178,-0.016122876037330758,-0.17131478959485447
2023-02-27,98.20600414276122,1,800,0.0,78564.80331420897,60173.24329376221,138738.0466079712,0.0025784216660191817,-0.07507968928019149,0.004562259610303654,-0.16753411252976713
2023-02-28,98.01800222396851,1,800,0.0,78414.4017791748,60173.24329376221,138587.645072937,-0.001084068420389106,-0.0760823661804193,-0.0019143627768359872,-0.16912775423772586
2023-03-01,97.46700267791746,1,800,0.0,77973.60214233397,60173.24329376221,138146.8454360962,-0.0031806560866867173,-0.07902103042602471,-0.005621411715697189,-0.17379842921430155
2023-03-02,98.41600170135497,1,800,0.0,78732.80136108398,60173.24329376221,138906.0446548462,0.005495595765168559,-0.07395970230102467,0.00973661852076746,-0.1657540196983024
2023-03-03,100.23899917602539,0,400,-400.0,40095.599670410156,100268.84296417236,140364.44263458252,0.010499168580893281,-0.0642370491027825,0.01852338484754057,-0.15030096034766027
2023-03-06,100.69599876403807,0,400,0.0,40278.39950561523,100268.84296417236,140547.2424697876,0.0013023229514113055,-0.06301838353474865,0.004559099669482647,-0.1464270977368216
2023-03-07,99.67699871063232,0,400,0.0,39870.79948425293,100268.84296417236,140139.6424484253,-0.0029000926250823955,-0.0657357170104973,-0.010119568462631623,-0.15506488715912103
2023-03-08,100.39300365447997,0,400,0.0,40157.201461791985,100268.84296417236,140426.04442596436,0.0020436899405138487,-0.06382637049357032,0.007183251433224402,-0.14899550579882515
2023-03-09,99.01099863052369,0,400,0.0,39604.39945220947,100268.84296417236,139873.24241638184,-0.003936606003838383,-0.06751171722412053,-0.013765949554738866,-0.16071039073685456
2023-03-10,97.61900253295897,0,400,0.0,39047.60101318359,100268.84296417236,139316.44397735596,-0.003980735910649513,-0.07122370681762635,-0.014059004724911284,-0.1725099673190541
2023-03-13,98.32299633026122,0,400,0.0,39329.198532104485,100268.84296417236,139598.04149627686,0.0020212798351835204,-0.06934639002482035,0.007211647107995711,-0.16654240121797526
2023-03-14,100.19100246429444,0,400,0.0,40076.40098571777,100268.84296417236,140345.24394989014,0.005352528198851569,-0.0643650403340652,0.018998669728887307,-0.15070781556568413
2023-03-15,100.19400329589844,0,400,0.0,40077.601318359375,100268.84296417236,140346.44428253174,8.552713350429286e-06,-0.06435703811645455,2.9951108684311833e-05,-0.15068237832316345
2023-03-16,102.60700273513794,0,400,0.0,41042.801094055176,100268.84296417236,141311.64405822754,0.006877265616738848,-0.057922372945149125,0.02408327205085614,-0.13022803098273406
2023-03-17,102.69400405883789,0,400,0.0,41077.601623535156,100268.84296417236,141346.44458770752,0.0002462679541512802,-0.057690369415282605,0.0008479082458390241,-0.1294905441582047
2023-03-20,102.81599922180176,0,400,0.0,41126.3996887207,100268.84296417236,141395.24265289307,0.00034523730206226233,-0.05736504898071226,0.0011879482554206788,-0.1284564239688103
2023-03-21,103.48300170898436,0,400,0.0,41393.20068359374,100268.84296417236,141662.0436477661,0.0018869163478718587,-0.05558637568155855,0.006487341388801804,-0.12280242325587887
2023-03-22,102.56799983978271,0,400,0.0,41027.199935913086,100268.84296417236,141296.04290008545,-0.0025836190009421722,-0.05802638066609633,-0.008842049941446661,-0.13055864803796635
2023-03-23,104.0890012741089,0,400,0.0,41635.600509643555,100268.84296417236,141904.44347381592,0.004305857129776047,-0.05397037684122652,0.014829200498226225,-0.11766552790827245
2023-03-24,104.33400382995605,0,400,0.0,41733.60153198242,100268.84296417236,142002.44449615479,0.0006906127809658269,-0.05331703669230081,0.002353779485326779,-0.11558870712866631
2023-03-27,103.56400108337402,0,400,0.0,41425.60043334961,100268.84296417236,141694.44339752197,-0.0021689844828068905,-0.05537037734985284,-0.007380170589801005,-0.12211581334160326
2023-03-28,103.19699659347532,0,400,0.0,41278.79863739013,100268.84296417236,141547.6416015625,-0.001036044833089389,-0.05634905598958273,-0.0035437457616498413,-0.12522681170729333
2023-03-29,104.9989990234375,0,400,0.0,41999.599609375,100268.84296417236,142268.44257354736,0.005092285281685038,-0.05154371617635034,0.017461772042270063,-0.1099517217046363
2023-03-30,106.05400314331055,0,400,0.0,42421.60125732422,100268.84296417236,142690.44422149658,0.0029662350997556874,-0.048730371856688826,0.010047754070851234,-0.10100873549313993
2023-03-31,107.45199623107911,0,400,0.0,42980.79849243164,100268.84296417236,143249.641456604,0.003918953635321243,-0.04500239028930586,0.013181898337957687,-0.08915832403769852
2023-04-03,107.33600273132325,0,400,0.0,42934.4010925293,100268.84296417236,143203.24405670166,-0.000323891909470464,-0.045311706288654774,-0.0010794913433381792,-0.09014156974205145
2023-04-04,106.83600168228149,0,400,0.0,42734.4006729126,100268.84296417236,143003.24363708496,-0.0013966193359244983,-0.04664504241943279,-0.004658279014668754,-0.0943799441740415
2023-04-05,105.86499729156493,0,400,0.0,42345.99891662598,100268.84296417236,142614.84188079834,-0.002716034590602101,-0.049234387461343565,-0.009088737648608514,-0.10261088727076184
2023-04-06,106.37500381469727,0,400,0.0,42550.001525878906,100268.84296417236,142818.84449005127,0.0014304444513806303,-0.04787437006632411,0.004817517934919691,-0.0982876991255871
